date,sell,buy,sell_ma7,sell_ma30,sell_ma365,price_change_pct,sell_volatility_30,day_of_week,quarter,month
2015-05-22,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,2,5
2015-05-23,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,2,5
2015-05-24,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,2,5
2015-05-25,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,2,5
2015-05-26,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,2,5
2015-05-27,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,2,5
2015-05-28,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,2,5
2015-05-29,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,2,5
2015-05-30,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,2,5
2015-05-31,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,2,5
2015-06-01,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,2,6
2015-06-02,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,2,6
2015-06-03,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,2,6
2015-06-04,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,2,6
2015-06-05,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,2,6
2015-06-06,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,2,6
2015-06-07,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,2,6
2015-06-08,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,2,6
2015-06-09,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,2,6
2015-06-10,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,2,6
2015-06-11,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,2,6
2015-06-12,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,2,6
2015-06-13,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,2,6
2015-06-14,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,2,6
2015-06-15,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,2,6
2015-06-16,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,2,6
2015-06-17,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,2,6
2015-06-18,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,2,6
2015-06-19,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,2,6
2015-06-20,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,2,6
2015-06-21,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,2,6
2015-06-22,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,2,6
2015-06-23,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,2,6
2015-06-24,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,2,6
2015-06-25,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,2,6
2015-06-26,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,2,6
2015-06-27,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,2,6
2015-06-28,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,2,6
2015-06-29,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,2,6
2015-06-30,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,2,6
2015-07-01,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,7
2015-07-02,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,7
2015-07-03,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,7
2015-07-04,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,7
2015-07-05,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,7
2015-07-06,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,7
2015-07-07,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,7
2015-07-08,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,7
2015-07-09,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,7
2015-07-10,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,7
2015-07-11,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,7
2015-07-12,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,7
2015-07-13,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,7
2015-07-14,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,7
2015-07-15,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,7
2015-07-16,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,7
2015-07-17,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,7
2015-07-18,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,7
2015-07-19,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,7
2015-07-20,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,7
2015-07-21,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,7
2015-07-22,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,7
2015-07-23,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,7
2015-07-24,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,7
2015-07-25,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,7
2015-07-26,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,7
2015-07-27,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,7
2015-07-28,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,7
2015-07-29,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,7
2015-07-30,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,7
2015-07-31,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,7
2015-08-01,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,8
2015-08-02,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,8
2015-08-03,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,8
2015-08-04,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,8
2015-08-05,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,8
2015-08-06,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,8
2015-08-07,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,8
2015-08-08,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,8
2015-08-09,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,8
2015-08-10,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,8
2015-08-11,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,8
2015-08-12,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,8
2015-08-13,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,8
2015-08-14,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,8
2015-08-15,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,8
2015-08-16,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,8
2015-08-17,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,8
2015-08-18,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,8
2015-08-19,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,8
2015-08-20,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,8
2015-08-21,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,8
2015-08-22,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,8
2015-08-23,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,8
2015-08-24,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,8
2015-08-25,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,8
2015-08-26,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,8
2015-08-27,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,8
2015-08-28,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,8
2015-08-29,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,8
2015-08-30,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,8
2015-08-31,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,8
2015-09-01,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,9
2015-09-02,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,9
2015-09-03,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,9
2015-09-04,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,9
2015-09-05,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,9
2015-09-06,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,9
2015-09-07,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,9
2015-09-08,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,9
2015-09-09,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,9
2015-09-10,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,9
2015-09-11,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,9
2015-09-12,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,9
2015-09-13,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,9
2015-09-14,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,9
2015-09-15,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,9
2015-09-16,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,9
2015-09-17,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,9
2015-09-18,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,9
2015-09-19,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,9
2015-09-20,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,9
2015-09-21,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,9
2015-09-22,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,9
2015-09-23,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,9
2015-09-24,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,3,9
2015-09-25,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,3,9
2015-09-26,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,3,9
2015-09-27,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,3,9
2015-09-28,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,3,9
2015-09-29,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,3,9
2015-09-30,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,3,9
2015-10-01,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,10
2015-10-02,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,10
2015-10-03,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,10
2015-10-04,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,10
2015-10-05,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,10
2015-10-06,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,10
2015-10-07,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,10
2015-10-08,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,10
2015-10-09,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,10
2015-10-10,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,10
2015-10-11,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,10
2015-10-12,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,10
2015-10-13,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,10
2015-10-14,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,10
2015-10-15,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,10
2015-10-16,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,10
2015-10-17,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,10
2015-10-18,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,10
2015-10-19,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,10
2015-10-20,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,10
2015-10-21,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,10
2015-10-22,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,10
2015-10-23,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,10
2015-10-24,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,10
2015-10-25,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,10
2015-10-26,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,10
2015-10-27,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,10
2015-10-28,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,10
2015-10-29,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,10
2015-10-30,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,10
2015-10-31,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,10
2015-11-01,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,11
2015-11-02,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,11
2015-11-03,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,11
2015-11-04,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,11
2015-11-05,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,11
2015-11-06,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,11
2015-11-07,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,11
2015-11-08,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,11
2015-11-09,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,11
2015-11-10,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,11
2015-11-11,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,11
2015-11-12,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,11
2015-11-13,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,11
2015-11-14,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,11
2015-11-15,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,11
2015-11-16,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,11
2015-11-17,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,11
2015-11-18,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,11
2015-11-19,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,11
2015-11-20,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,11
2015-11-21,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,11
2015-11-22,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,11
2015-11-23,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,11
2015-11-24,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,11
2015-11-25,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,11
2015-11-26,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,11
2015-11-27,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,11
2015-11-28,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,11
2015-11-29,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,11
2015-11-30,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,11
2015-12-01,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,12
2015-12-02,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,12
2015-12-03,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,12
2015-12-04,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,12
2015-12-05,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,12
2015-12-06,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,12
2015-12-07,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,12
2015-12-08,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,12
2015-12-09,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,12
2015-12-10,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,12
2015-12-11,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,12
2015-12-12,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,12
2015-12-13,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,12
2015-12-14,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,12
2015-12-15,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,12
2015-12-16,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,12
2015-12-17,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,12
2015-12-18,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,12
2015-12-19,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,12
2015-12-20,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,12
2015-12-21,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,12
2015-12-22,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,12
2015-12-23,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,12
2015-12-24,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,12
2015-12-25,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,4,12
2015-12-26,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,4,12
2015-12-27,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,4,12
2015-12-28,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,4,12
2015-12-29,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,4,12
2015-12-30,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,4,12
2015-12-31,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,4,12
2016-01-01,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,1
2016-01-02,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,1
2016-01-03,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,1,1
2016-01-04,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,1,1
2016-01-05,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,1,1
2016-01-06,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,1,1
2016-01-07,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,1,1
2016-01-08,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,1
2016-01-09,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,1
2016-01-10,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,1,1
2016-01-11,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,1,1
2016-01-12,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,1,1
2016-01-13,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,1,1
2016-01-14,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,1,1
2016-01-15,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,1
2016-01-16,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,1
2016-01-17,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,1,1
2016-01-18,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,1,1
2016-01-19,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,1,1
2016-01-20,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,1,1
2016-01-21,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,1,1
2016-01-22,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,1
2016-01-23,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,1
2016-01-24,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,1,1
2016-01-25,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,1,1
2016-01-26,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,1,1
2016-01-27,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,1,1
2016-01-28,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,1,1
2016-01-29,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,1
2016-01-30,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,1
2016-01-31,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,1,1
2016-02-01,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,1,2
2016-02-02,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,1,2
2016-02-03,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,1,2
2016-02-04,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,1,2
2016-02-05,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,2
2016-02-06,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,2
2016-02-07,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,1,2
2016-02-08,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,1,2
2016-02-09,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,1,2
2016-02-10,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,1,2
2016-02-11,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,1,2
2016-02-12,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,2
2016-02-13,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,2
2016-02-14,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,1,2
2016-02-15,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,1,2
2016-02-16,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,1,2
2016-02-17,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,1,2
2016-02-18,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,1,2
2016-02-19,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,2
2016-02-20,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,2
2016-02-21,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,1,2
2016-02-22,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,1,2
2016-02-23,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,1,2
2016-02-24,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,1,2
2016-02-25,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,1,2
2016-02-26,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,2
2016-02-27,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,2
2016-02-28,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,1,2
2016-02-29,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,1,2
2016-03-01,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,1,3
2016-03-02,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,1,3
2016-03-03,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,1,3
2016-03-04,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,3
2016-03-05,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,3
2016-03-06,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,1,3
2016-03-07,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,1,3
2016-03-08,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,1,3
2016-03-09,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,1,3
2016-03-10,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,1,3
2016-03-11,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,3
2016-03-12,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,3
2016-03-13,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,6,1,3
2016-03-14,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,0,1,3
2016-03-15,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,1,1,3
2016-03-16,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,2,1,3
2016-03-17,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,3,1,3
2016-03-18,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,4,1,3
2016-03-19,9740.0,9180.0,9740.0,9740.0,9740.0,0.0,0.0,5,1,3
